Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	microtubule depolymerization (GO:0007019)	2/15	0.008955865305073064	0.3311723235636801	0	0	13.816925734024176	65.15297575114056	STMN2;STMN3
GO_Biological_Process_2018	interleukin-12-mediated signaling pathway (GO:0035722)	3/46	0.009904841358442596	0.36362881620239257	0	0	6.758278891642262	31.18764326607734	CNN2;ANXA2;GSTO1
GO_Biological_Process_2018	cartilage development (GO:0051216)	3/46	0.009904841358442596	0.36103146751523263	0	0	6.758278891642262	31.18764326607734	HMGA2;SOX9;CD44
GO_Biological_Process_2018	cellular response to interleukin-12 (GO:0071349)	3/46	0.009904841358442596	0.35847096065342243	0	0	6.758278891642262	31.18764326607734	CNN2;ANXA2;GSTO1
GO_Biological_Process_2018	regulation of cellular component movement (GO:0051270)	3/46	0.009904841358442596	0.3559465172685392	0	0	6.758278891642262	31.18764326607734	INPP5F;ACTN1;CD9
GO_Biological_Process_2018	icosanoid metabolic process (GO:0006690)	3/46	0.009904841358442596	0.3534573807841438	0	0	6.758278891642262	31.18764326607734	PON3;GPX1;PLA2G4A
GO_Biological_Process_2018	fibrinolysis (GO:0042730)	2/16	0.010170761754419506	0.3604263696722413	0	0	12.953367875647668	59.433136912183215	SERPINE1;PLAUR
GO_Biological_Process_2018	cellular response to dsRNA (GO:0071359)	2/16	0.010170761754419506	0.3579406705710534	0	0	12.953367875647668	59.433136912183215	CAV1;FLOT1
GO_Biological_Process_2018	positive regulation of regulated secretory pathway (GO:1903307)	2/16	0.010170761754419506	0.35548902214248457	0	0	12.953367875647668	59.433136912183215	SYT4;RAB3A
GO_Biological_Process_2018	negative regulation of response to wounding (GO:1903035)	2/16	0.010170761754419506	0.3530707294748486	0	0	12.953367875647668	59.433136912183215	INPP5F;SERPINE1
GO_Biological_Process_2018	regulation of membrane repolarization (GO:0060306)	2/16	0.010170761754419506	0.3506851164378564	0	0	12.953367875647668	59.433136912183215	CACNA2D1;CAV1
GO_Biological_Process_2018	ruffle organization (GO:0031529)	2/16	0.010170761754419506	0.3483315250523674	0	0	12.953367875647668	59.433136912183215	LIMA1;TPM1
GO_Biological_Process_2018	protein homooligomerization (GO:0051260)	6/190	0.010453207645262143	0.3556181240918181	0	0	3.2724297791109898	14.925049564128578	SYT11;CAV1;MGST1;FLOT1;HMOX1;CRYAB
GO_Biological_Process_2018	cellular response to heat (GO:0034605)	3/47	0.010506259175157334	0.3550558978200521	0	0	6.614485723734979	30.134168807207885	HMOX1;STUB1;THBS1
GO_Biological_Process_2018	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	11/512	0.011169527980455177	0.3749875084490971	0	0	2.2263601036269427	10.006522257620851	KLF10;CDKN1C;ID2;ID1;ID3;BIRC5;HMGA2;ENO1;SOX9;ASCL1;MT3
GO_Biological_Process_2018	cellular response to growth factor stimulus (GO:0071363)	5/139	0.011294236238792613	0.3766959969056124	0	0	3.7275878778842206	16.712501400663275	ANXA1;STMN2;GAS1;SOX9;CD44
GO_Biological_Process_2018	negative regulation of interleukin-8 production (GO:0032717)	2/17	0.011454266145434995	0.3795527281828232	0	0	12.191405059433098	54.48818078945465	ANXA1;ANXA4
GO_Biological_Process_2018	glutathione metabolic process (GO:0006749)	3/49	0.011771459911162107	0.3875468382365176	0	0	6.34450671460294	28.18278943916399	GPX1;GSTO1;MGST1
GO_Biological_Process_2018	wound healing (GO:0042060)	3/50	0.012435473359891428	0.4067834650995253	0	0	6.21761658031088	27.27794074018405	SYT11;TPM1;HMOX1
GO_Biological_Process_2018	regulation of epithelial cell differentiation (GO:0030856)	2/18	0.012804955398895276	0.4162018305768317	0	0	11.514104778353481	50.177582526625606	CAV1;SOX9
GO_Biological_Process_2018	regulation of smooth muscle cell migration (GO:0014910)	2/18	0.012804955398895276	0.4135676417757126	0	0	11.514104778353481	50.177582526625606	NDRG4;SERPINE1
GO_Biological_Process_2018	transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	5/144	0.013005198546828512	0.4173932590217981	0	0	3.5981577432354634	15.624662180616749	KLF10;ZCCHC12;ID1;STUB1;ZCCHC18
GO_Biological_Process_2018	vesicle fusion (GO:0006906)	4/94	0.013064441562921851	0.4166740330974388	0	0	4.4096571491566525	19.12848031708288	SNAP25;SYT4;CAV2;SYT11
GO_Biological_Process_2018	negative regulation of neuron projection development (GO:0010977)	3/51	0.013120566714187031	0.4158649188974933	0	0	6.095702529716549	26.416179833710252	ARHGDIA;STMN2;LPAR1
GO_Biological_Process_2018	regulation of exocytosis (GO:0017157)	3/51	0.013120566714187031	0.4132978514968915	0	0	6.095702529716549	26.416179833710252	RAB3A;ANXA1;SNCA
GO_Biological_Process_2018	regulation of cytoskeleton organization (GO:0051493)	4/95	0.01353838430175498	0.4238427919745746	0	0	4.36323970548132	18.77164481660563	RHOJ;STMN2;RHOBTB3;STMN3
GO_Biological_Process_2018	positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)	2/19	0.014221427256560447	0.4425118493306583	0	0	10.908099263703301	46.39220605382136	CDKN1C;THBS1
GO_Biological_Process_2018	negative regulation of phosphate metabolic process (GO:0045936)	2/19	0.014221427256560447	0.4398299593347149	0	0	10.908099263703301	46.39220605382136	CDKN1C;CDKN2D
GO_Biological_Process_2018	regulation of heterotypic cell-cell adhesion (GO:0034114)	2/19	0.014221427256560447	0.4371803812664335	0	0	10.908099263703301	46.39220605382136	FLOT1;CD44
GO_Biological_Process_2018	positive regulation of mononuclear cell migration (GO:0071677)	2/19	0.014221427256560447	0.4345625346720237	0	0	10.908099263703301	46.39220605382136	LGALS3;SERPINE1
GO_Biological_Process_2018	positive regulation of toll-like receptor signaling pathway (GO:0034123)	2/19	0.014221427256560447	0.4319758529180236	0	0	10.908099263703301	46.39220605382136	CAV1;FLOT1
GO_Biological_Process_2018	osteoclast differentiation (GO:0030316)	2/19	0.014221427256560447	0.42941978278241405	0	0	10.908099263703301	46.39220605382136	ANXA2;SNX10
GO_Biological_Process_2018	nucleotide-sugar biosynthetic process (GO:0009226)	2/19	0.014221427256560447	0.4268937840601645	0	0	10.908099263703301	46.39220605382136	UGDH;PMM1
GO_Biological_Process_2018	positive regulation of blood coagulation (GO:0030194)	2/19	0.014221427256560447	0.4243973291826197	0	0	10.908099263703301	46.39220605382136	SERPINE1;THBS1
GO_Biological_Process_2018	protein heterotetramerization (GO:0051290)	2/19	0.014221427256560447	0.4219299028501626	0	0	10.908099263703301	46.39220605382136	ANXA2;FARSB
GO_Biological_Process_2018	positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846)	2/19	0.014221427256560447	0.4194910016776183	0	0	10.908099263703301	46.39220605382136	CDKN1C;THBS1
GO_Biological_Process_2018	positive regulation of neuron projection development (GO:0010976)	4/97	0.014518771142266882	0.4258005122930339	0	0	4.273276000213664	18.08584116336635	SYT4;NDRG4;ARHGDIA;STMN2
GO_Biological_Process_2018	response to UV (GO:0009411)	4/98	0.015025368843646957	0.4381397554807452	0	0	4.229671143068627	17.7562239619336	CDKN2D;MFAP4;GPX1;RUVBL2
GO_Biological_Process_2018	regulation of programmed cell death (GO:0043067)	7/268	0.015520152019639459	0.44999622588761456	0	0	2.7066738844636915	11.274963956525486	PRELID1;BEX2;ACTN1;GAS1;BIRC5;SOX9;SGK1
GO_Biological_Process_2018	response to progesterone (GO:0032570)	2/20	0.015702300024415403	0.4527052939242474	0	0	10.362694300518132	43.046094082770004	CAV1;THBS1
GO_Biological_Process_2018	negative regulation of protein depolymerization (GO:1901880)	2/20	0.015702300024415403	0.45016200575613374	0	0	10.362694300518132	43.046094082770004	LIMA1;STMN2
GO_Biological_Process_2018	telomere maintenance via telomerase (GO:0007004)	2/20	0.015702300024415403	0.4476471342155967	0	0	10.362694300518132	43.046094082770004	DKC1;NHP2
GO_Biological_Process_2018	regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	2/20	0.015702300024415403	0.4451602056921767	0	0	10.362694300518132	43.046094082770004	SHISA2;THBS1
GO_Biological_Process_2018	regulation of secretion by cell (GO:1903530)	3/56	0.01686513710311683	0.4754850532442276	0	0	5.551443375277572	22.66380466906905	RAB3A;ANXA1;SCG5
GO_Biological_Process_2018	RNA-dependent DNA biosynthetic process (GO:0006278)	2/21	0.017246212306655073	0.4835572604442903	0	0	9.869232667160126	40.07069070852202	DKC1;NHP2
GO_Biological_Process_2018	negative regulation of G-protein coupled receptor protein signaling pathway (GO:0045744)	2/21	0.017246212306655073	0.4809148710429554	0	0	9.869232667160126	40.07069070852202	GPRASP1;SNCA
GO_Biological_Process_2018	cellular response to copper ion (GO:0071280)	2/21	0.017246212306655073	0.478301203265548	0	0	9.869232667160126	40.07069070852202	MT3;SNCA
GO_Biological_Process_2018	ERK1 and ERK2 cascade (GO:0070371)	2/21	0.017246212306655073	0.4757157913560045	0	0	9.869232667160126	40.07069070852202	SOX9;MT3
GO_Biological_Process_2018	regulation of Rho protein signal transduction (GO:0035023)	3/57	0.01767833194813196	0.4850135910285882	0	0	5.4540496318516505	22.009356820554657	ARHGDIA;ARHGDIB;LPAR1
GO_Biological_Process_2018	response to retinoic acid (GO:0032526)	3/57	0.01767833194813196	0.4824199354615904	0	0	5.4540496318516505	22.009356820554657	CDKN2D;SOX9;ASCL1
GO_Biological_Process_2018	positive regulation of gene expression (GO:0010628)	14/771	0.017679637478678442	0.4798893087962559	0	0	1.8816824929604916	7.593231880023247	CDKN1C;RNF14;HMGA2;MRPL12;MT3;THBS1;MLLT11;KLF6;EIF6;ID2;CKS2;POLR2F;VIM;SOX9
GO_Biological_Process_2018	neutrophil degranulation (GO:0043312)	10/479	0.018215151378825727	0.4918090872282946	0	0	2.1634017328847883	8.66550896813893	CNN2;LGALS3;SNAP25;RAB3A;ANXA2;ANXA3;MGST1;PLAUR;CD44;APRT
GO_Biological_Process_2018	negative regulation of protein polymerization (GO:0032272)	2/22	0.01885182274111033	0.5063202707783475	0	0	9.420631182289213	37.41069875291429	STMN2;SNCA
GO_Biological_Process_2018	glutathione derivative biosynthetic process (GO:1901687)	2/22	0.01885182274111033	0.5036693793083039	0	0	9.420631182289213	37.41069875291429	GSTO1;MGST1
GO_Biological_Process_2018	regulation of catecholamine secretion (GO:0050433)	2/22	0.01885182274111033	0.5010461012910731	0	0	9.420631182289213	37.41069875291429	SYT4;SNCA
GO_Biological_Process_2018	glutathione derivative metabolic process (GO:1901685)	2/22	0.01885182274111033	0.4984500075020002	0	0	9.420631182289213	37.41069875291429	GSTO1;MGST1
GO_Biological_Process_2018	positive regulation of protein phosphorylation (GO:0001934)	9/412	0.01890784786199523	0.497354369277122	0	0	2.2636953569093006	8.982746594589344	CAV2;CAV1;LPAR1;FLOT1;PLAUR;SOX9;MT3;CD44;SNCA
GO_Biological_Process_2018	neutrophil activation involved in immune response (GO:0002283)	10/483	0.01917513813642614	0.5017986149240133	0	0	2.1454853624261148	8.483551052401436	CNN2;LGALS3;SNAP25;RAB3A;ANXA2;ANXA3;MGST1;PLAUR;CD44;APRT
GO_Biological_Process_2018	neutrophil mediated immunity (GO:0002446)	10/487	0.020171861466514108	0.525188821753171	0	0	2.127863306061218	8.306043434805595	CNN2;LGALS3;SNAP25;RAB3A;ANXA2;ANXA3;MGST1;PLAUR;CD44;APRT
GO_Biological_Process_2018	response to reactive oxygen species (GO:0000302)	3/60	0.020247292385797862	0.5244768174859213	0	0	5.181347150259066	20.205876703175107	GPX1;TPM1;HMOX1
GO_Biological_Process_2018	microtubule polymerization or depolymerization (GO:0031109)	2/23	0.0205178097548268	0.5287999150448544	0	0	9.01103852218968	35.02105881027788	STMN2;STMN3
GO_Biological_Process_2018	membrane assembly (GO:0071709)	2/23	0.0205178097548268	0.5261426290396038	0	0	9.01103852218968	35.02105881027788	ANXA2;FLOT1
GO_Biological_Process_2018	regulation of interleukin-8 secretion (GO:2000482)	2/23	0.0205178097548268	0.5235119158944058	0	0	9.01103852218968	35.02105881027788	ANXA1;ANXA4
GO_Biological_Process_2018	negative regulation of axonogenesis (GO:0050771)	2/23	0.0205178097548268	0.5209073789994088	0	0	9.01103852218968	35.02105881027788	ARHGDIA;MT3
GO_Biological_Process_2018	divalent inorganic cation homeostasis (GO:0072507)	2/23	0.0205178097548268	0.5183286295984216	0	0	9.01103852218968	35.02105881027788	CAV1;MT3
GO_Biological_Process_2018	regulation of monooxygenase activity (GO:0032768)	2/23	0.0205178097548268	0.5157752865954737	0	0	9.01103852218968	35.02105881027788	CAV1;SNCA
GO_Biological_Process_2018	positive regulation of cell junction assembly (GO:1901890)	2/23	0.0205178097548268	0.5132469763670645	0	0	9.01103852218968	35.02105881027788	CAV1;FLOT1
GO_Biological_Process_2018	regulation of vesicle fusion (GO:0031338)	3/61	0.021146823974386896	0.5264011841038845	0	0	5.0964070330417055	19.653098877745613	RAB3A;ANXA1;ANXA2
GO_Biological_Process_2018	positive regulation of cellular amide metabolic process (GO:0034250)	3/61	0.021146823974386896	0.5238458385499821	0	0	5.0964070330417055	19.653098877745613	EIF6;VIM;THBS1
GO_Biological_Process_2018	regulation of actin filament-based process (GO:0032970)	3/62	0.022067986007006067	0.5440238289553235	0	0	5.014206919605549	19.122316484994645	CNN2;RHOJ;RHOBTB3
GO_Biological_Process_2018	negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	3/62	0.022067986007006067	0.5414083297776537	0	0	5.014206919605549	19.122316484994645	CDKN2D;PLAUR;ENO1
GO_Biological_Process_2018	response to glucocorticoid (GO:0051384)	2/24	0.022242871291653497	0.5430879052694153	0	0	8.635578583765112	32.864712548294754	ANXA1;GOT1
GO_Biological_Process_2018	cellular senescence (GO:0090398)	2/24	0.022242871291653497	0.54050177238718	0	0	8.635578583765112	32.864712548294754	ID2;HMGA2
GO_Biological_Process_2018	transition metal ion homeostasis (GO:0055076)	2/24	0.022242871291653497	0.5379401526128331	0	0	8.635578583765112	32.864712548294754	HMOX1;MT3
GO_Biological_Process_2018	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	2/24	0.022242871291653497	0.5354026990627726	0	0	8.635578583765112	32.864712548294754	CDKN2D;CD44
GO_Biological_Process_2018	positive regulation of cell proliferation (GO:0008284)	9/424	0.02227644399490007	0.5336933976806341	0	0	2.1996285071854533	8.367882817786302	EIF5A;ID2;S100A6;HMOX1;BIRC5;HMGA2;SOX9;TIMP1;THBS1
GO_Biological_Process_2018	neuron projection development (GO:0031175)	5/167	0.02312577964679536	0.5514525866242836	0	0	3.1026030839874648	11.686907888976302	NCKAP1;GAP43;STMN2;STMN3;SGK1
GO_Biological_Process_2018	extracellular matrix organization (GO:0030198)	6/229	0.023972981695336484	0.5689959329828004	0	0	2.7151164106161048	10.129631908433524	SPARC;SERPINE1;FLOT1;TIMP1;THBS1;CD44
GO_Biological_Process_2018	positive regulation of endocytosis (GO:0045807)	3/64	0.023975211374022514	0.5664143687112819	0	0	4.857512953367875	18.122092819705838	SERPINE1;FLOT1;SNCA
GO_Biological_Process_2018	cellular response to decreased oxygen levels (GO:0036294)	3/64	0.023975211374022514	0.5638041642471746	0	0	4.857512953367875	18.122092819705838	HMOX1;STUB1;MT3
GO_Biological_Process_2018	negative regulation of wound healing (GO:0061045)	2/25	0.0240257245856911	0.5624003328476225	0	0	8.290155440414507	30.910923647058386	SERPINE1;TFPI
GO_Biological_Process_2018	response to copper ion (GO:0046688)	2/25	0.0240257245856911	0.5598322947980899	0	0	8.290155440414507	30.910923647058386	MT3;SNCA
GO_Biological_Process_2018	cellular response to vascular endothelial growth factor stimulus (GO:0035924)	2/25	0.0240257245856911	0.5572876025490078	0	0	8.290155440414507	30.910923647058386	ANXA1;GAS1
GO_Biological_Process_2018	protein depolymerization (GO:0051261)	2/25	0.0240257245856911	0.5547659391890575	0	0	8.290155440414507	30.910923647058386	STMN2;STMN3
GO_Biological_Process_2018	positive regulation of nucleic acid-templated transcription (GO:1903508)	10/502	0.02424949679005883	0.5574107302687847	0	0	2.0642817331709433	7.6778056948152615	MLLT11;CDKN1C;KLF6;RNF14;ID2;CKS2;HMGA2;SOX9;MRPL12;MT3
GO_Biological_Process_2018	regulation of myeloid cell differentiation (GO:0045637)	3/65	0.024961262781567017	0.5711987622167556	0	0	4.782781984854523	17.650522811719902	LGALS3;EIF6;THBS1
GO_Biological_Process_2018	negative regulation of cell proliferation (GO:0008285)	8/363	0.02498967010852996	0.5692959221599483	0	0	2.2837893775246583	8.425567559140921	KLF10;CDKN2D;CDKN1C;NDRG4;ID2;HMOX1;SOX9;EMP3
GO_Biological_Process_2018	epithelium development (GO:0060429)	4/115	0.02537766500515268	0.5755654423168628	0	0	3.6044154088758726	13.24221066835343	LGALS3;NDRG4;ANXA4;TAGLN2
GO_Biological_Process_2018	response to ketone (GO:1901654)	2/26	0.025865105884444985	0.5840249350810741	0	0	7.971303308090872	29.134001449186567	CAV1;THBS1
GO_Biological_Process_2018	negative regulation of catalytic activity (GO:0043086)	2/26	0.025865105884444985	0.5814521380102323	0	0	7.971303308090872	29.134001449186567	TIMP1;MT3
GO_Biological_Process_2018	regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	2/26	0.025865105884444985	0.5789019093347489	0	0	7.971303308090872	29.134001449186567	RRM2;ID2
GO_Biological_Process_2018	regulation of histone acetylation (GO:0035065)	2/26	0.025865105884444985	0.5763739533987893	0	0	7.971303308090872	29.134001449186567	RUVBL2;SNCA
GO_Biological_Process_2018	positive regulation of release of cytochrome c from mitochondria (GO:0090200)	2/26	0.025865105884444985	0.5738679796883598	0	0	7.971303308090872	29.134001449186567	MLLT11;PLAUR
GO_Biological_Process_2018	cellular response to UV (GO:0034644)	3/67	0.026998164307231544	0.5964139933324786	0	0	4.6400123733663285	16.759661606574245	MFAP4;RUVBL2;ERCC1
GO_Biological_Process_2018	plasma membrane bounded cell projection organization (GO:0120036)	4/118	0.027556950719896254	0.606134135877718	0	0	3.512777728989198	12.61614290145289	LIMA1;TPM1;STMN2;STMN3
GO_Biological_Process_2018	telomere maintenance via telomere lengthening (GO:0010833)	2/27	0.02775977024211236	0.6079747104957056	0	0	7.6760698522356545	27.51231947771062	DKC1;NHP2
GO_Biological_Process_2018	negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)	2/27	0.02775977024211236	0.6053765279722196	0	0	7.6760698522356545	27.51231947771062	INPP5F;CAV1
GO_Biological_Process_2018	negative regulation of microtubule polymerization or depolymerization (GO:0031111)	2/27	0.02775977024211236	0.602800457640423	0	0	7.6760698522356545	27.51231947771062	STMN2;SNCA
GO_Biological_Process_2018	regulation of endopeptidase activity (GO:0052548)	3/68	0.028048964064617463	0.6064994221260293	0	0	4.571776897287412	16.338632639918252	PRELID1;SERPINE1;TIMP1
